,Term,fdr,es,nes
2583,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),1.0,-0.43896910728697586,-0.722897395223624
2584,cilium-dependent cell motility (GO:0060285),1.0,-0.48852042843739707,-0.7471106528440413
2585,negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),1.0,-0.6526940799350377,-0.9992846527977485
2586,regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314),1.0,-0.6121181906809092,-0.9389879862161278
2587,tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431),1.0,0.32523837902264596,0.95052526333041
2588,diacylglycerol metabolic process (GO:0046339),1.0,-0.5727737600818061,-0.8946388597140765
2589,regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),1.0,-0.3684349083269231,-0.5909093565145916
2590,positive regulation of triglyceride metabolic process (GO:0090208),1.0,-0.5926778258679671,-0.9085803069939857
2591,positive regulation of axonogenesis (GO:0050772),1.0,-0.5329155757987951,-0.8612855661725032
2592,release of cytochrome c from mitochondria (GO:0001836),1.0,-0.5801987020263293,-0.8918381973186312
2593,regulation of cellular macromolecule biosynthetic process (GO:2000112),1.0,-0.5976522861201443,-0.984703731121796
2594,response to glucose (GO:0009749),1.0,-0.576614797784219,-0.9068827746378028
2595,transepithelial transport (GO:0070633),1.0,-0.4782980633704708,-0.721507581754603
2596,anion transmembrane transport (GO:0098656),1.0,-0.44700127188539945,-0.7216923131307397
2597,signal transduction by p53 class mediator (GO:0072331),1.0,-0.5802349185411341,-0.9039603480108604
2598,recombinational repair (GO:0000725),1.0,-0.36397345015308924,-0.5846180944037246
2599,negative regulation of cell cycle G2/M phase transition (GO:1902750),1.0,-0.4471435868342932,-0.7208989941381488
2600,negative regulation of BMP signaling pathway (GO:0030514),1.0,-0.44097324997199094,-0.6905901657255374
2601,cellular component assembly (GO:0022607),1.0,-0.5848632136400456,-0.9580980646813306
2602,negative regulation of cellular protein metabolic process (GO:0032269),1.0,-0.5490914608499113,-0.9012491887034172
2603,axoneme assembly (GO:0035082),1.0,-0.4633650394433462,-0.7247882361646425
2604,organophosphate ester transport (GO:0015748),1.0,-0.6040023312671348,-0.9372879595378462
2605,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",1.0,-0.5820512504039111,-0.8948916575949547
2606,peptidyl-tyrosine dephosphorylation (GO:0035335),1.0,-0.5883339958028461,-0.9175438513965749
2607,amyloid precursor protein metabolic process (GO:0042982),1.0,0.46459199878057206,1.023125766784811
2608,chaperone cofactor-dependent protein refolding (GO:0051085),1.0,0.298778671432827,0.6653373305264918
2609,cytoskeleton-dependent cytokinesis (GO:0061640),1.0,-0.5218307184484915,-0.8369673850648021
2610,tRNA modification (GO:0006400),1.0,-0.35639420107033254,-0.5707677596597958
2611,histone lysine methylation (GO:0034968),1.0,-0.3807382230739808,-0.5925837244768646
2612,neuromuscular junction development (GO:0007528),1.0,-0.62540197200957,-0.966322130667136
2613,"nucleotide-excision repair, DNA damage recognition (GO:0000715)",1.0,-0.5011956836236258,-0.7665349072363242
2614,regulation of long-term synaptic potentiation (GO:1900271),1.0,-0.5909253287450453,-0.9194035962326657
2615,regulation of mitochondrial membrane permeability (GO:0046902),1.0,-0.6362289170947495,-0.959516604640666
2616,negative regulation of MAP kinase activity (GO:0043407),1.0,-0.406230523337359,-0.6567510036330069
2617,gonad development (GO:0008406),1.0,-0.5633325300221902,-0.893712944783683
2618,positive regulation of telomerase activity (GO:0051973),1.0,-0.4116155786069545,-0.6425887636089282
2619,positive regulation of synaptic transmission (GO:0050806),1.0,-0.5351910835489437,-0.8424880236447764
2620,autophagosome maturation (GO:0097352),1.0,-0.6140634109717541,-0.9576996659732036
2621,peptidyl-proline modification (GO:0018208),1.0,-0.5542395766338288,-0.8691539975697736
2622,cardiac muscle cell contraction (GO:0086003),1.0,-0.37734325804547647,-0.5755393281447202
2623,regulation of proteolysis involved in cellular protein catabolic process (GO:1903050),1.0,-0.33426621969089,-0.5180709068006139
2624,sympathetic nervous system development (GO:0048485),1.0,0.3744688294739212,0.696342601134877
2625,intracellular estrogen receptor signaling pathway (GO:0030520),1.0,-0.5523982729850114,-0.848766858790594
2626,establishment of protein localization to extracellular region (GO:0035592),1.0,-0.6134008998985565,-0.936074464125732
2627,purine ribonucleotide transport (GO:0015868),1.0,-0.6383498932442033,-0.9692885806669161
2628,epithelium development (GO:0060429),1.0,-0.6114698239542118,-0.9914698737544181
2629,phagosome acidification (GO:0090383),1.0,-0.5665711726389067,-0.8847899032924555
2630,heterocycle biosynthetic process (GO:0018130),1.0,-0.5926421343104278,-0.8782029789434846
2631,negative regulation of epithelial to mesenchymal transition (GO:0010719),1.0,-0.4662927722859598,-0.7283546431020749
2632,regulation of ubiquitin-protein transferase activity (GO:0051438),1.0,-0.3176001868139452,-0.49642457276600355
2633,regulation of sodium ion transmembrane transporter activity (GO:2000649),1.0,-0.5517434648191609,-0.853989265040585
2634,nucleoside diphosphate metabolic process (GO:0009132),1.0,-0.5518547865919325,-0.8188191900621228
2635,cAMP-mediated signaling (GO:0019933),1.0,-0.6691189372281652,-0.9963706882729213
2636,negative regulation of double-strand break repair (GO:2000780),1.0,-0.6026912643212485,-0.9471403723141624
2637,telomere maintenance via telomere lengthening (GO:0010833),1.0,-0.5621065501708558,-0.8987570021098239
2638,establishment of protein localization to organelle (GO:0072594),1.0,-0.597922041034563,-0.956799779581774
2639,positive regulation of lipid catabolic process (GO:0050996),1.0,-0.6431878381163194,-0.9917684006163602
2640,response to ionizing radiation (GO:0010212),1.0,-0.5358132260807055,-0.8502198733688219
2641,contractile actin filament bundle assembly (GO:0030038),1.0,-0.5723799755876251,-0.8694661358953485
2642,tRNA 5'-end processing (GO:0099116),1.0,-0.37794935311302347,-0.5991757403875034
2643,regulation of telomerase activity (GO:0051972),1.0,-0.36096990570790993,-0.5707643237662355
2644,positive regulation of stem cell differentiation (GO:2000738),1.0,-0.4805383444529741,-0.7244645693069865
2645,purine ribonucleotide biosynthetic process (GO:0009152),1.0,-0.5384914380040147,-0.8513290428985725
2646,regulation of Golgi organization (GO:1903358),1.0,0.31379117811278623,0.6382645423337243
2647,nitric oxide metabolic process (GO:0046209),1.0,-0.6408830881267938,-0.972286819845336
2648,termination of RNA polymerase II transcription (GO:0006369),1.0,-0.29427351514690164,-0.46024016354322456
2649,regulation of bicellular tight junction assembly (GO:2000810),1.0,-0.613291984182154,-0.9210172912531333
2650,peroxisomal membrane transport (GO:0015919),1.0,-0.4021483735004847,-0.6288641809437941
2651,intracellular lipid transport (GO:0032365),1.0,-0.34403188404707985,-0.5331584474837814
2652,protein targeting to membrane (GO:0006612),1.0,-0.4877522193460072,-0.7957088114933146
2653,neural crest cell migration (GO:0001755),1.0,-0.4019087373565881,-0.6343073615441976
2654,acylglycerol metabolic process (GO:0006639),1.0,-0.503169934027256,-0.800378441127117
2655,membrane organization (GO:0061024),1.0,-0.5840964945718775,-0.9622077975278496
2656,membrane depolarization (GO:0051899),1.0,-0.5129240970460173,-0.7843479196743667
2657,positive regulation of cell growth (GO:0030307),1.0,-0.5947543522327202,-0.9681390408473473
2658,positive regulation of cell cycle G2/M phase transition (GO:1902751),1.0,-0.4143067019484111,-0.6261456236763702
2659,neuronal action potential (GO:0019228),1.0,-0.4711921983488772,-0.7300138946146928
2660,regulation of embryonic development (GO:0045995),1.0,-0.629750163431146,-0.987804639900317
2661,sphingolipid catabolic process (GO:0030149),1.0,-0.5118858223384002,-0.7851084414942916
2662,cellular response to hypoxia (GO:0071456),1.0,-0.5399891267566451,-0.8726034029864624
2663,high-density lipoprotein particle remodeling (GO:0034375),1.0,-0.3279508213075736,-0.5098941143948809
2664,histone exchange (GO:0043486),1.0,0.35307703769929966,0.7093623975702636
2665,"mRNA splicing, via spliceosome (GO:0000398)",1.0,-0.3449797253490381,-0.5610745548663139
2666,RNA polyadenylation (GO:0043631),1.0,-0.3346765054401212,-0.5177148468593593
2667,phosphatidylinositol biosynthetic process (GO:0006661),1.0,-0.5997606576129486,-0.9812893554266865
2668,cellular response to starvation (GO:0009267),1.0,-0.5716148352449002,-0.9329525425043567
2669,C21-steroid hormone metabolic process (GO:0008207),1.0,-0.5952087615470336,-0.9275496017425663
2670,superoxide metabolic process (GO:0006801),1.0,-0.625904709238826,-0.9797539120090253
2671,regulation of transcription by RNA polymerase I (GO:0006356),1.0,-0.5276558210485534,-0.8070822420042599
2672,nuclear export (GO:0051168),1.0,-0.40755511473312617,-0.6578673184188442
2673,regulation of mRNA stability (GO:0043488),1.0,-0.44377931522101977,-0.7271152296443756
2674,DNA unwinding involved in DNA replication (GO:0006268),1.0,-0.5508954333750202,-0.8374300412519355
2675,membrane protein ectodomain proteolysis (GO:0006509),1.0,-0.5835542720955668,-0.8990162601131307
2676,regulation of protein localization to membrane (GO:1905475),1.0,-0.6402469820153871,-0.9997781239565018
2677,endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888),1.0,-0.5119260184612283,-0.8412692189713357
2678,hippo signaling (GO:0035329),1.0,-0.39303190540974664,-0.6073847102109092
2679,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),1.0,-0.36832582431424815,-0.570396842663726
2680,response to steroid hormone (GO:0048545),1.0,-0.5717948348753734,-0.8900562662713515
2681,regulation of systemic arterial blood pressure (GO:0003073),1.0,0.5575962389771525,1.1020720750822754
2682,positive regulation of excitatory postsynaptic potential (GO:2000463),1.0,-0.3821601712243047,-0.5732490975173733
2683,signal transduction in response to DNA damage (GO:0042770),1.0,-0.5160739119898811,-0.8241633505655847
2684,ribonucleoprotein complex biogenesis (GO:0022613),1.0,-0.3832505439991945,-0.6179992968474096
2685,positive regulation of epithelial cell migration (GO:0010634),1.0,-0.6187607571877826,-0.9907334147120671
2686,gastrulation (GO:0007369),1.0,-0.6105974206310154,-0.9376552910604493
2687,response to purine-containing compound (GO:0014074),1.0,-0.5896849996913188,-0.9026809715695631
2688,N-acetylglucosamine metabolic process (GO:0006044),1.0,-0.5149143850031586,-0.7745689593206022
2689,regulation of myotube differentiation (GO:0010830),1.0,-0.37730288486490626,-0.5928272994684384
2690,regulation of cellular response to growth factor stimulus (GO:0090287),1.0,-0.6105041257521194,-0.944041612855046
2691,DNA recombination (GO:0006310),1.0,-0.5274400537719899,-0.8394279635665427
2692,DNA integrity checkpoint signaling (GO:0031570),1.0,-0.42023428030389054,-0.6677954107024687
2693,synaptic vesicle recycling (GO:0036465),1.0,-0.41911901358815923,-0.6697389558342013
2694,cellular response to epidermal growth factor stimulus (GO:0071364),1.0,-0.6077505086844206,-0.9417242670134005
2695,intracellular steroid hormone receptor signaling pathway (GO:0030518),1.0,-0.5165628441390631,-0.8098611971673568
2696,cilium movement (GO:0003341),1.0,-0.5396447128901285,-0.8596928760593237
2697,internal peptidyl-lysine acetylation (GO:0018393),1.0,-0.47010835976741794,-0.7393279269095488
2698,interstrand cross-link repair (GO:0036297),1.0,-0.2538750777688033,-0.40549680962138246
2699,organelle fusion (GO:0048284),1.0,0.36733554223595555,0.49682277212121745
2700,glutamate metabolic process (GO:0006536),1.0,-0.5283151771658885,-0.802685103603223
2701,mitochondrial fusion (GO:0008053),1.0,0.4398079213817749,0.6266514712927879
2702,protein targeting (GO:0006605),1.0,-0.4714616644258406,-0.7685235973632488
2703,regulation of protein metabolic process (GO:0051246),1.0,-0.5321954770988447,-0.8360311937724694
2704,anterograde axonal transport (GO:0008089),1.0,0.47631081225151223,1.021569399672687
2705,protein import into peroxisome membrane (GO:0045046),1.0,-0.3759865842122624,-0.5822248485089708
2706,positive regulation of filopodium assembly (GO:0051491),1.0,-0.5085769989948761,-0.8123082492327842
2707,positive regulation of Notch signaling pathway (GO:0045747),1.0,-0.5568170664175355,-0.8806217718371133
2708,cilium organization (GO:0044782),1.0,-0.5095997875626055,-0.8333455716950724
2709,regulation of lipoprotein lipase activity (GO:0051004),1.0,-0.6280569651900572,-0.9635729026166673
2710,regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),1.0,-0.5485615915118792,-0.8633384614757232
2711,regulation of supramolecular fiber organization (GO:1902903),1.0,0.5977793466537847,0.8774479074313795
2712,sphingolipid biosynthetic process (GO:0030148),1.0,-0.4389411562293456,-0.6993364576427532
2713,regulation of phospholipase C activity (GO:1900274),1.0,-0.6459175631635949,-0.9616224241624339
2714,regulation of protein autophosphorylation (GO:0031952),1.0,-0.5896973598209315,-0.9225686348723334
2715,negative regulation of type I interferon-mediated signaling pathway (GO:0060339),1.0,-0.4960989602121424,-0.7681873822982975
2716,tail-anchored membrane protein insertion into ER membrane (GO:0071816),1.0,-0.6342158295688628,-0.9706129583785262
2717,semaphorin-plexin signaling pathway (GO:0071526),1.0,-0.521048140522646,-0.819971965433966
2718,miRNA metabolic process (GO:0010586),1.0,0.2584223653352197,1.0184859154929589
2719,protein alkylation (GO:0008213),1.0,-0.6493842945609686,-0.9677854798924052
2720,regulation of Wnt signaling pathway (GO:0030111),1.0,-0.5775404893138754,-0.9365255558366404
2721,positive regulation of cellular protein localization (GO:1903829),1.0,-0.6083453277085564,-0.990353496647426
2722,cellular response to organic cyclic compound (GO:0071407),1.0,-0.6031617157828122,-0.9797241395380899
2723,regulation of microtubule polymerization (GO:0031113),1.0,-0.50947597146128,-0.8145981702111634
2724,cyclic purine nucleotide metabolic process (GO:0052652),1.0,-0.5431842830621239,-0.8291055008278627
2725,regulation of axon extension involved in axon guidance (GO:0048841),1.0,-0.33490478045745675,-0.510485585665456
2726,"RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)",1.0,-0.5265573883229756,-0.8090418995801569
2727,apical junction assembly (GO:0043297),1.0,-0.6403676049594936,-1.001392916530646
2728,protein transmembrane import into intracellular organelle (GO:0044743),1.0,-0.4267272926349147,-0.6702565748758719
2729,gland development (GO:0048732),1.0,-0.6002748148926923,-0.9780016890416248
2730,meiosis I (GO:0007127),1.0,-0.5345560351367404,-0.8313999683855904
2731,regulation of keratinocyte proliferation (GO:0010837),1.0,-0.5971994560546384,-0.9111343856354476
